28249912|PROTEIN FIBERS|2824|ORGANIC FIBERS, NONCELLULOSIC|2|325222|NONCELLULOSIC ORGANIC FIBER MANUFACTURING
28249913|SARAN FIBERS|2824|ORGANIC FIBERS, NONCELLULOSIC|2|325222|NONCELLULOSIC ORGANIC FIBER MANUFACTURING
28249914|SOYBEAN FIBERS|2824|ORGANIC FIBERS, NONCELLULOSIC|2|325222|NONCELLULOSIC ORGANIC FIBER MANUFACTURING
28249915|TEXTURED YARNS, NON-CELLULOSIC|2824|ORGANIC FIBERS, NONCELLULOSIC|2|325222|NONCELLULOSIC ORGANIC FIBER MANUFACTURING
28249916|VINYL FIBERS|2824|ORGANIC FIBERS, NONCELLULOSIC|2|325222|NONCELLULOSIC ORGANIC FIBER MANUFACTURING
28330000|MEDICINAL CHEMICALS & BOTANICAL|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330100|MEDICINAL CHEMICALS|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330101|ANESTHETICS, BULK FORM|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330102|BARBITURIC ACID & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330103|INORGANIC MEDICINAL CHEMICALS: BULK, UNCOMPOUNDED|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330104|MERCURY COMPOUNDS, MEDICINAL|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330105|ORGANIC MEDICINAL CHEMICALS: BULK UNCOMPOUNDED|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330107|SULFA DRUGS|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330108|SULFONAMIDES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330109|VITAMINS, NATURAL OR SYNTHETIC: BULK|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330200|ALKALOIDS & OTHER BOTANICAL BASED PRODUCTS|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330201|AGAR-AGAR (GROUND)|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330202|ATROPINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330203|BOTANICAL PRODUCTS, MEDICINAL: GROUND, ETC|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330204|BRUCINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330205|CAFFEINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330206|CINCHONA & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330207|COCAINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330208|CODEINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330209|DIGITOXIN|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330210|DRUGS & HERBS: GRADING, GRINDING, MILLING|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330211|EPHEDRINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330212|MORPHINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330213|OPIUM DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330214|QUININE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330215|STRYCHNINE & DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330216|THEOBROMINE|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330217|VEGETABLE OILS, MEDICINAL GRADE: REFINED OR CONCEN|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330300|ANTIBIOTICS|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330301|PENICILLIN: BULK, UNCOMPOUNDED|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330400|ANIMAL BASED PRODUCTS|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330401|ADRENAL DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330402|ANIMAL OILS, MEDICINAL GRADE: REFINED OR CONCENTRA|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330403|ENDOCRINE PRODUCTS|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330404|FISH LIVER OILS: REFINED OR CONCENTRATED FOR MEDIC|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330405|HORMONES OR DERIVATIVES|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28330406|INSULIN: BULK, UNCOMPOUNDED|2833|MEDICINAL CHEMICALS & BOTANICAL|2|325411|MEDICINAL AND BOTANICAL MANUFACTURING
28340000|PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340100|DRUGS AFFECTING NEOPLASMS & ENDROCRINE SYSTEMS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340101|ADRENAL PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340102|HORMONE PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340103|INSULIN PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340104|PITUITARY GLAND PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340105|THYROID PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340200|DRUGS ACTING ON THE CENTRAL NERVOUS SYSTEM & SENSE|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340201|ANALGESICS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340202|BARBITURIC ACID PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340203|PROCAINE PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340204|SODIUM SALICYLATE TABLETS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340205|TRANQUILIZERS OR MENTAL DRUG PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340300|DRUGS ACTING ON THE CARDIOVASCULAR SYSTEM,EXCEPT D|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340301|DIGITALIS PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340400|DRUGS ACTING ON THE RESPIRATORY SYSTEM|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340401|ANTIHISTAMINE PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340402|COLD REMEDIES|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340403|COUGH MEDICINES|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340404|LOZENGES, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340405|SYRUPS, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340500|DRUGS ACTING ON THE GASTROINTESTINAL OR GENITOURIN|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340501|ANTACIDS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340502|BELLADONNA PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340503|DIURETICS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340504|EFFERVESCENT SALTS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340505|LAXATIVES|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340600|DERMATOLOGICALS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340601|ASTRINGENTS, MEDICINAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340602|LINIMENTS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340603|LIP BALMS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340604|OINTMENTS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340605|SUPPOSITORIES|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340606|ZINC OINTMENT|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340700|VITAMIN, NUTRIENT & HEMATINIC PREPARATIONS FOR HUM|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340701|INTRAVENOUS SOLUTIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340702|VITAMIN PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340800|DRUGS AFFECTING PARASITIC & INFECTIVE DISEASES|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340801|ANTIBIOTICS, PACKAGED|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340802|ANTISEPTICS, MEDICINAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340803|IODINE, TINCTURE OF|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340804|PENICILLIN PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28340805|TINCTURES, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349900|PHARMACEUTICAL PREPARATIONS, NEC|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349901|CHLORINATION TABLETS & KITS (WATER PURIF)|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349902|DRUGGISTS PREPARATIONS (PHARMACEUTICALS)|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349903|EMULSIONS, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349904|EXTRACTS OF BOTANICALS: POWDERED, PILULAR, SOLID, |2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349905|MEDICINES, CAPSULED OR AMPULED|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349906|PILLS, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349907|POWDERS, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349908|PROPRIETARY DRUG PRODUCTS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349909|SOLUTIONS, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349910|TABLETS, PHARMACEUTICAL|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349911|VETERINARY PHARMACEUTICAL PREPARATIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28349912|WATER, STERILE: FOR INJECTIONS|2834|PHARMACEUTICAL PREPARATIONS|2|325412|PHARMACEUTICAL PREPARATION MANUFACTURING
28350000|DIAGNOSTIC SUBSTANCES|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359900|DIAGNOSTIC SUBSTANCES, NEC|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359901|BARIUM DIAGNOSTIC AGENTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359902|BLOOD DERIVATIVE DIAGNOSTIC AGENTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359903|CYTOLOGY & HISTOLOGY DIAGNOSTIC AGENTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359904|ELECTROLYTE DIAGNOSTIC AGENTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359905|ENZYME & ISOENZYME DIAGNOSTIC AGENTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359906|HEMOTOLOGY DIAGNOSTIC AGENTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359907|IN VITRO DIAGNOSTICS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359908|IN VIVO DIAGNOSTICS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359909|MICROBIOLOGY & VIROLOGY DIAGNOSTIC PRODUCTS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359910|PREGNANCY TEST KITS|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359911|RADIOACTIVE DIAGNOSTIC SUBSTANCES|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28359912|VETERINARY DIAGNOSTIC SUBSTANCES|2835|DIAGNOSTIC SUBSTANCES|2|325413|IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING
28360000|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360100|BLOOD DERIVATIVES|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360101|COAGULATION PRODUCTS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360102|PLASMAS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360103|SERUMS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360200|EXTRACTS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360201|ALLERGENS, ALLERGENIC EXTRACTS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360202|TUBERCULINS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360300|VACCINES & OTHER IMMUNIZING PRODUCTS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360301|ANTITOXINS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360302|BACTERIAL VACCINES|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360303|TOXOIDS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360304|VACCINES|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360400|CULTURE MEDIA|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360401|AGAR CULTURE MEDIA|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360402|BACTERIOLOGICAL MEDIA|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360500|TOXINS, VIRUSES & SIMILAR SUBSTANCES|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360501|TOXINS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360502|VENOMS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28360503|VIRUSES|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28369900|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC, NEC|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28369901|VETERINARY BIOLOGICAL PRODUCTS|2836|BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC|2|325414|BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING
28410000|SOAP & OTHER DETERGENTS|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419900|SOAP & OTHER DETERGENTS, NEC|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419901|DETERGENTS, SYNTHETIC ORGANIC OR  INORGANIC ALKALI|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419902|DISHWASHING COMPOUNDS|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419903|GLYCERIN, CRUDE OR REFINED: FROM FATS|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419904|SCOURING COMPOUNDS|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419905|SOAP: GRANULATED, LIQUID, CAKE, FLAKED,  OR CHIP|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28419906|TEXTILE SOAP|2841|SOAP & OTHER DETERGENTS|2|325611|SOAP AND OTHER DETERGENT MANUFACTURING
28420000|POLISHES AND SANITATION GOODS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420100|SPECIALTY CLEANING|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420101|AMMONIA, HOUSEHOLD|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420102|CLEANING OR POLISHING PREPARATIONS, NEC|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420103|DEGREASING SOLVENT|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420104|DRAIN PIPE SOLVENTS OR CLEANERS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420105|LYE, HOUSEHOLD|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420106|PAINT & WALLPAPER CLEANERS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420107|RUST REMOVERS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420108|STAIN REMOVERS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420109|SWEEPING COMPOUNDS, OIL OR WATER ABSORBENT, CLAY O|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420110|WAX REMOVERS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420111|WINDOW CLEANING PREPARATIONS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420200|POLISHING PREPARATIONS & RELATED PRODUCTS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420201|AUTOMOBILE POLISH|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420202|BEESWAX, PROCESSING OF|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420203|DUSTING CLOTHS, CHEMICALLY TREATED|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420204|FLOOR WAXES|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420205|FURNITURE POLISH OR WAX|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420206|LEATHER DRESSINGS & FINISHES|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420207|METAL POLISH|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420208|SHOE POLISH OR CLEANER|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420209|WAXES FOR WOOD, LEATHER & OTHER MATERIALS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420300|DRYCLEANING PREPARATIONS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420301|RUG, UPHOLSTERY, OR DRY CLEANING DETERGENTS OR SPO|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420400|SANITATION PREP, DISINFECT & DEODORANTS|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420401|DEODORANTS, NONPERSONAL|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
28420402|DISINFECTANTS, HOUSEHOLD OR INDUSTRIAL PLANT|2842|POLISHES AND SANITATION GOODS|2|325612|POLISH AND OTHER SANITATION GOOD MANUFACTURING
