20990500|SAUCE, GRAVY, DRESSING & DIP MIXES                ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20990501|DIPS, EXCEPT CHEESE & SOUR CREAM BASED            ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20990502|DRESSINGS, SALAD: DRY MIXES                       ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20990503|GRAVY MIXES, DRY                                  ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20990504|SAUCES, DRY MIXES                                 ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20990603|SUGAR, INDUSTRIAL MAPLE                           ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999900|FOOD PREPARATIONS, NEC, NEC                       ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999901|ALMOND PASTES                                     ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999903|BREAD CRUMBS, EXCEPT MADE IN BAKERIES             ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999905|CAROB PROCESSING                                  ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999906|CIDER, NONALCOHOLIC                               ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999907|COCONUT, DESICCATED & SHREDDED                    ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999908|EMULSIFIERS, FOOD                                 ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999909|HONEY, STRAINED & BOTTLED                         ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999910|JELLY, CORNCOB (GELATIN)                          ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999911|NOODLES, FRIED (CHINESE)                          ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999913|PECTIN                                            ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999915|POTATOES, PEELED FOR THE TRADE                    ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999916|SORGHUM, INCLUDING CUSTOM REFINING                ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999918|TOFU, EXCEPT FROZEN DESSERTS                      ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999920|VEGETABLES, PEELED FOR THE TRADE                  ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
20999922|FAT SUBSTITUTES                                   ||311999|Manufacturing|Food Manufacturing|Other Food Manufacturing|All Other Food Manufacturing|All Other Miscellaneous Food Manufacturing
22599900|KNITTING MILLS, NEC, NEC                          ||315190|Manufacturing|Apparel Manufacturing|Apparel Knitting Mills|Other Apparel Knitting Mills|Other Apparel Knitting Mills
23290000|CLOTHING, MENS & BOYS, NEC                        ||448110|Retail Trade|Clothing and Clothing Accessories Stores|Clothing Stores|Men's Clothing Stores|Men's Clothing Stores
23290202|DOWN-FILLED CLOTHING: MENS & BOYS                 ||448110|Retail Trade|Clothing and Clothing Accessories Stores|Clothing Stores|Men's Clothing Stores|Men's Clothing Stores
23299900|MENS & BOYS CLOTHING, NEC, NEC                    ||448110|Retail Trade|Clothing and Clothing Accessories Stores|Clothing Stores|Men's Clothing Stores|Men's Clothing Stores
25150300|SLEEP FURNITURE                                   ||337125|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Household Furniture (except Wood and Metal) Manufacturing
25150301|CHAIR BEDS                                        ||337125|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Household Furniture (except Wood and Metal) Manufacturing
25150303|STUDIO COUCHES                                    ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25179901|HOME ENTERTAINMENT UNIT CABINETS: WOOD            ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310300|VEHICLE FURNITURE                                 ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310301|CABS, FOR OFF-HIGHWAY TRUCKS                      ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310302|SEATS, AIRCRAFT                                   ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310303|SEATS, AUTOMOBILE                                 ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310304|SEATS, RAILROAD                                   ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310400|STADIUM FURNITURE                                 ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310401|BLEACHER SEATING, PORTABLE                        ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25310402|STADIUM SEATING                                   ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990000|FURNITURE & FIXTURES                              ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990100|FACTORY FURNITURE & FIXTURES                      ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990101|CABINETS, FACTORY                                 ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990102|STOOLS, FACTORY                                   ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990103|TOOL STANDS, FACTORY                              ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990104|WORK BENCHES, FACTORY                             ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990200|BAR, RESTAURANT & CAFETERIA FURNITURE             ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990201|BAR FURNITURE, MANUFACTURING                      ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990202|CAFETERIA FURNITURE, MANUFACTURING                ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990203|CARTS, RESTAURANT EQUIPMENT                       ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990204|FOOD WAGONS, RESTAURANT                           ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
25990205|RESTAURANT FURNITURE, WOOD OR METAL               ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
26210000|PAPER MILLS                                       ||322110|Manufacturing|Paper Manufacturing|Pulp, Paper, and Paperboard Mills|Pulp Mills|Pulp Mills
26210300|SPECIALTY OR CHEMICALLY TREATED PAPERS            ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210301|ABSORBENT PAPER                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210302|BLOTTING PAPER                                    ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210303|CAPACITOR PAPER                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210304|CIGARETTE PAPER                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210305|CONDENSER PAPER                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210306|FILTER PAPER                                      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210307|MILK FILTER DISKS                                 ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210308|SPECIALTY PAPERS                                  ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210309|WATERPROOF PAPER                                  ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210500|POSTER & ART PAPERS                               ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210501|ART PAPER                                         ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210502|BRISTOLS                                          ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210503|CONSTRUCTION PAPER                                ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210504|POSTER PAPER                                      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210900|BUILDING & ROOFING PAPER, FELTS & INSULATION SIDIN||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210901|ASBESTOS FILLED PAPER                             ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210902|ASBESTOS PAPER                                    ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210903|ASPHALT PAPER, LAMINATED                          ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210904|BUILDING PAPER & FELTS, NEC                       ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210905|BUILDING PAPER, INSULATION                        ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210906|BUILDING PAPER, SATURATING                        ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210907|BUILDING PAPER, SHEATHING                         ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210908|FELTS, BUILDING                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210909|INSULATION SIDING, PAPER                          ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210910|KRAFT SHEATHING PAPER                             ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210911|ROOFING FELT STOCK                                ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210912|SATURATED FELTS                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26210913|TAR PAPER, BUILDING/ROOFING                       ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26219900|PAPER MILLS, NEC                                  ||322121|Manufacturing|Paper Manufacturing|Pulp, Paper, and Paperboard Mills|Paper Mills|Paper (except Newsprint) Mills
26219901|FINE PAPER, MANUFACTURING                         ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26219902|KRAFT PAPER                                       ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26219903|ROPE OR JUTE PAPER                                ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26219904|UNCOATED PAPER                                    ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26219905|WALLPAPER (HANGING PAPER)                         ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310300|CONTAINER, PACKAGING & BOXBOARD                   ||322219|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Other Paperboard Container Manufacturing
26310301|BOXBOARD                                          ||322212|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Folding Paperboard Box Manufacturing
26310302|CONTAINER BOARD                                   ||322211|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Corrugated and Solid Fiber Box Manufacturing
26310303|CORRUGATING MEDIUM                                ||322211|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Corrugated and Solid Fiber Box Manufacturing
26310304|FOLDING BOXBOARD                                  ||322219|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Other Paperboard Container Manufacturing
26310305|PACKAGING BOARD                                   ||322219|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Other Paperboard Container Manufacturing
26310306|SETUP BOXBOARD                                    ||322219|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Paperboard Container Manufacturing|Other Paperboard Container Manufacturing
26310400|COATED & TREATED BOARD                            ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310401|AUTOMOBILE BOARD                                  ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310402|CLAY COATED BOARD                                 ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310403|COATED PAPERBOARD                                 ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310404|FOOD BOARD, SPECIAL                               ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310405|LATEX BOARD                                       ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310406|LEATHERBOARD                                      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310407|MANILA LINED BOARD                                ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310408|MATRIX BOARD                                      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310409|MILK CARTON BOARD                                 ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310410|PASTED BOARD                                      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310411|PRESSBOARD                                        ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310412|SPECIALTY BOARD                                   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26310413|TRANSFORMER BOARD                                 ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560100|PAPER CUPS, PLATES, DISHES & UTENSILS             ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560101|CUPS, PAPER: MADE FROM PURCHASED MATERIALS        ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560102|DISHES, PAPER: MADE FROM PURCHASED MATERIALS      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560103|PLATES, PAPER: MADE FROM PURCHASED MATERIALS      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560104|STRAWS, DRINKING: MADE FROM PURCHASED MATERIALS   ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560105|UTENSILS, PAPER: MADE FROM PURCHASED MATERIALS    ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560200|FROZEN FOOD & ICE CREAM CONTAINERS                ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560201|FROZEN FOOD CONTAINERS: MADE FROM PURCHASED MATERI||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560202|ICE CREAM CONTAINERS: MADE FROM PURCHASED MATERIAL||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560300|FOOD CONTAINERS (LIQUID TIGHT), INCLUDING MILK CAR||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560301|CARTONS, MILK: MADE FROM PURCHASED MATERIALS      ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26560302|PAILS, SANITARY FOOD: MADE FROM PURCHASED MATERIAL||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26579901|FOOD CONTAINERS, FOLDING: MADE FROM PURCHASED MATE||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26579902|PAPERBOARD BACKS FOR BLISTER OR SKIN PACKAGES     ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720100|CHEMICALLY TREATED PAPERS: MADE FROM PURCHASED MAT||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720101|CONDENSER PAPER: MADE FROM PURCHASED MATERIALS    ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720102|ENAMELED PAPER: MADE FROM PURCHASED MATERIALS     ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720103|FLY PAPER: MADE FROM PURCHASED MATERIALS          ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720104|LITMUS PAPER: MADE FROM PURCHASED MATERIALS       ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720105|METALLIC COVERED PAPER: MADE FROM PURCHASED MATERI||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720106|OILED PAPER: MADE FROM PURCHASED MATERIALS        ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720107|SOAP IMPREGNATED PAPERS & PAPER WASHCLOTHS        ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720108|TAR PAPER: MADE FROM PURCHASED MATERIALS          ||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720109|THERMOPLASTIC COATED PAPER: MADE FROM PURCHASED MA||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
26720110|TRANSFER PAPER, GOLD OR SILVER: FROM PURCHASED MAT||322299|Manufacturing|Paper Manufacturing|Converted Paper Product Manufacturing|Other Converted Paper Product Manufacturing|All Other Converted Paper Product Manufacturing
28190913|MANGANESE DIOXIDE POWDER, SYNTHETIC               ||325998|Manufacturing|Chemical Manufacturing|Other Chemical Product and Preparation Manufacturing|All Other Chemical Product and Preparation Manufacturing|All Other Miscellaneous Chemical Product and Preparation Manufacturing
40130000|SWITCHING & TERMINAL SERVICES                     ||482111|Transportation and Warehousing|Rail Transportation|Rail Transportation|Rail Transportation|Line-Haul Railroads
40139900|SWITCHING & TERMINAL SERVICES, NEC                ||482111|Transportation and Warehousing|Rail Transportation|Rail Transportation|Rail Transportation|Line-Haul Railroads
40139903|RAILROAD SWITCHING                                ||482111|Transportation and Warehousing|Rail Transportation|Rail Transportation|Rail Transportation|Line-Haul Railroads
40139904|RAILROAD TERMINALS                                ||482111|Transportation and Warehousing|Rail Transportation|Rail Transportation|Rail Transportation|Line-Haul Railroads
42139913|INTERNATIONAL MOVERS                              ||484121|Transportation and Warehousing|Truck Transportation|General Freight Trucking|General Freight Trucking, Long-Distance|General Freight Trucking, Long-Distance, Truckload
50230000|HOMEFURNISHINGS                                   ||337127|Manufacturing|Furniture and Related Product Manufacturing|Household and Institutional Furniture and Kitchen Cabinet Manufacturing|Household and Institutional Furniture Manufacturing|Institutional Furniture Manufacturing
58120000|EATING PLACES                                     ||722511|Accommodation and Food Services|Food Services and Drinking Places|Restaurants and Other Eating Places|Restaurants and Other Eating Places|Full-Service Restaurants
61590201|AUTOMOBILE FINANCE LEASING                        ||522291|Finance and Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation|Other Nondepository Credit Intermediation|Consumer Lending
61590205|TRUCK FINANCE LEASING                             ||522291|Finance and Insurance|Credit Intermediation and Related Activities|Nondepository Credit Intermediation|Other Nondepository Credit Intermediation|Consumer Lending
65520000|SUBDIVIDERS AND DEVELOPERS                        ||531390|Real Estate and Rental and Leasing|Real Estate|Activities Related to Real Estate|Other Activities Related to Real Estate|Other Activities Related to Real Estate
65529900|SUBDIVIDERS AND DEVELOPERS, NEC, NEC              ||531390|Real Estate and Rental and Leasing|Real Estate|Activities Related to Real Estate|Other Activities Related to Real Estate|Other Activities Related to Real Estate
65529901|SUBDIVIDERS & DEVELOPERS, COMMERCIAL              ||531390|Real Estate and Rental and Leasing|Real Estate|Activities Related to Real Estate|Other Activities Related to Real Estate|Other Activities Related to Real Estate
